season,player_id,player_name,player_url,age,team,position,games,games_started,minutes,win_shares,ws_per_48,bpm,vorp
2020-21,browntr01,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,21,2TM,SF,34,0,524,0.5,0.043,-4.0,-0.3
2020-21,browntr01,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,21,WAS,SF,21,0,287,-0.1,-0.009,-5.5,-0.3
2020-21,browntr01,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,21,CHI,SF,13,0,237,0.5,0.107,-2.2,0.0
2020-21,brookar01,Armoni Brooks,https://www.basketball-reference.com/players/b/brookar01.html,22,HOU,SG,20,5,520,0.3,0.03,-3.2,-0.2
2020-21,onimi01,Miye Oni,https://www.basketball-reference.com/players/o/onimi01.html,23,UTA,SG,54,0,519,0.9,0.081,-1.7,0.0
2020-21,brissos01,Oshae Brissett,https://www.basketball-reference.com/players/b/brissos01.html,22,IND,SF,21,16,519,1.8,0.165,0.6,0.3
2020-21,windldy01,Dylan Windler,https://www.basketball-reference.com/players/w/windldy01.html,24,CLE,SF,31,0,513,0.5,0.045,-1.7,0.0
2020-21,strusma01,Max Strus,https://www.basketball-reference.com/players/s/strusma01.html,24,MIA,SF,39,0,507,0.9,0.088,-2.2,0.0
2020-21,winslju01,Justise Winslow,https://www.basketball-reference.com/players/w/winslju01.html,24,MEM,SF,26,1,507,-0.7,-0.066,-6.0,-0.5
2020-21,stevela01,Lamar Stevens,https://www.basketball-reference.com/players/s/stevela01.html,23,CLE,PF,40,0,499,0.4,0.043,-4.2,-0.3
2020-21,culveja01,Jarrett Culver,https://www.basketball-reference.com/players/c/culveja01.html,21,MIN,SG,34,7,499,-0.1,-0.006,-5.6,-0.5
2020-21,jeffrda01,DaQuan Jeffries,https://www.basketball-reference.com/players/j/jeffrda01.html,23,2TM,SG,31,5,493,0.3,0.027,-4.7,-0.3
2020-21,jeffrda01,DaQuan Jeffries,https://www.basketball-reference.com/players/j/jeffrda01.html,23,SAC,SG,18,2,232,0.0,0.008,-5.3,-0.2
2020-21,jeffrda01,DaQuan Jeffries,https://www.basketball-reference.com/players/j/jeffrda01.html,23,HOU,SG,13,3,261,0.2,0.043,-4.2,-0.1
2020-21,metuch01,Chimezie Metu,https://www.basketball-reference.com/players/m/metuch01.html,23,SAC,C,36,6,488,0.6,0.061,-3.6,-0.2
2020-21,greenja02,Javonte Green,https://www.basketball-reference.com/players/g/greenja02.html,27,2TM,SF,41,2,473,1.1,0.107,-0.5,0.2
2020-21,greenja02,Javonte Green,https://www.basketball-reference.com/players/g/greenja02.html,27,BOS,SF,25,2,345,0.8,0.105,-0.5,0.1
2020-21,greenja02,Javonte Green,https://www.basketball-reference.com/players/g/greenja02.html,27,CHI,SG,16,0,128,0.3,0.114,-0.6,0.0
2020-21,knoxke01,Kevin Knox,https://www.basketball-reference.com/players/k/knoxke01.html,21,NYK,SF,42,0,464,0.6,0.065,-1.4,0.1
2020-21,arcidry01,Ryan Arcidiacono,https://www.basketball-reference.com/players/a/arcidry01.html,26,CHI,PG,44,0,450,0.9,0.093,-2.3,0.0
2020-21,okpalkz01,KZ Okpala,https://www.basketball-reference.com/players/o/okpalkz01.html,21,MIA,PF,37,9,447,0.1,0.015,-7.1,-0.6
2020-21,greenjo02,Josh Green,https://www.basketball-reference.com/players/g/greenjo02.html,20,DAL,SG,39,5,445,0.5,0.05,-3.6,-0.2
2020-21,gallola01,Langston Galloway,https://www.basketball-reference.com/players/g/gallola01.html,29,PHO,SG,40,0,438,0.9,0.096,-0.9,0.1
2020-21,cookty01,Tyler Cook,https://www.basketball-reference.com/players/c/cookty01.html,23,2TM,SF,32,1,438,0.8,0.09,-3.0,-0.1
2020-21,cookty01,Tyler Cook,https://www.basketball-reference.com/players/c/cookty01.html,23,BRK,PF,4,0,17,0.0,-0.047,-6.2,0.0
2020-21,cookty01,Tyler Cook,https://www.basketball-reference.com/players/c/cookty01.html,23,DET,SF,28,1,421,0.8,0.096,-2.9,-0.1
2020-21,aminual01,Al-Farouq Aminu,https://www.basketball-reference.com/players/a/aminual01.html,30,2TM,PF,23,14,434,0.1,0.01,-3.8,-0.2
2020-21,aminual01,Al-Farouq Aminu,https://www.basketball-reference.com/players/a/aminual01.html,30,ORL,PF,17,14,367,0.1,0.014,-3.1,-0.1
2020-21,aminual01,Al-Farouq Aminu,https://www.basketball-reference.com/players/a/aminual01.html,30,CHI,PF,6,0,67,0.0,-0.013,-7.3,-0.1
2020-21,wilsodj01,D.J. Wilson,https://www.basketball-reference.com/players/w/wilsodj01.html,24,2TM,PF,35,1,433,0.3,0.032,-3.3,-0.1
2020-21,wilsodj01,D.J. Wilson,https://www.basketball-reference.com/players/w/wilsodj01.html,24,MIL,PF,12,0,105,0.0,0.022,-5.1,-0.1
2020-21,wilsodj01,D.J. Wilson,https://www.basketball-reference.com/players/w/wilsodj01.html,24,HOU,PF,23,1,328,0.2,0.036,-2.7,-0.1
2020-21,bongais01,Isaac Bonga,https://www.basketball-reference.com/players/b/bongais01.html,21,WAS,SF,40,8,432,0.0,-0.001,-5.8,-0.4
2020-21,smithde03,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html,23,2TM,PG,23,9,420,0.6,0.07,0.4,0.3
2020-21,smithde03,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html,23,NYK,PG,3,0,28,0.0,-0.015,-3.8,0.0
2020-21,smithde03,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html,23,DET,PG,20,9,392,0.6,0.076,0.7,0.3
2020-21,lamban01,Anthony Lamb,https://www.basketball-reference.com/players/l/lamban01.html,23,HOU,SF,24,3,415,0.2,0.023,-6.1,-0.4
2020-21,thomabr01,Brodric Thomas,https://www.basketball-reference.com/players/t/thomabr01.html,24,2TM,SG,32,1,399,0.1,0.006,-4.4,-0.2
2020-21,thomabr01,Brodric Thomas,https://www.basketball-reference.com/players/t/thomabr01.html,24,HOU,SG,4,0,24,0.0,-0.063,-6.4,0.0
2020-21,thomabr01,Brodric Thomas,https://www.basketball-reference.com/players/t/thomabr01.html,24,CLE,SG,28,1,375,0.1,0.01,-4.3,-0.2
2020-21,nnajize01,Zeke Nnaji,https://www.basketball-reference.com/players/n/nnajize01.html,20,DEN,PF,42,1,397,0.9,0.104,-1.7,0.0
2020-21,coffeam01,Amir Coffey,https://www.basketball-reference.com/players/c/coffeam01.html,23,LAC,SG,44,1,394,0.7,0.085,-2.0,0.0
2020-21,gillefr01,Freddie Gillespie,https://www.basketball-reference.com/players/g/gillefr01.html,23,TOR,PF,20,2,392,0.9,0.116,-3.2,-0.1
2020-21,mooreet01,E'Twaun Moore,https://www.basketball-reference.com/players/m/mooreet01.html,31,PHO,SG,27,1,389,0.4,0.049,-2.9,-0.1
2020-21,joeis01,Isaiah Joe,https://www.basketball-reference.com/players/j/joeis01.html,21,PHI,SG,41,1,383,0.6,0.078,-3.0,-0.1
2020-21,robingl02,Glenn Robinson III,https://www.basketball-reference.com/players/r/robingl02.html,27,SAC,SF,23,2,369,0.3,0.033,-4.0,-0.2
2020-21,mannini01,Nico Mannion,https://www.basketball-reference.com/players/m/mannini01.html,19,GSW,PG,30,1,364,0.2,0.029,-3.9,-0.2
2020-21,lylestr01,Trey Lyles,https://www.basketball-reference.com/players/l/lylestr01.html,25,SAS,PF,23,9,358,0.6,0.085,-1.8,0.0
2020-21,naderab01,Abdel Nader,https://www.basketball-reference.com/players/n/naderab01.html,27,PHO,SF,24,0,355,0.7,0.095,0.0,0.2
2020-21,gilesha01,Harry Giles,https://www.basketball-reference.com/players/g/gilesha01.html,22,POR,C,38,0,348,0.5,0.069,-2.9,-0.1
2020-21,kornelu01,Luke Kornet,https://www.basketball-reference.com/players/k/kornelu01.html,25,2TM,C,31,2,348,0.7,0.095,0.8,0.3
2020-21,kornelu01,Luke Kornet,https://www.basketball-reference.com/players/k/kornelu01.html,25,CHI,C,13,0,94,0.1,0.047,0.5,0.1
2020-21,kornelu01,Luke Kornet,https://www.basketball-reference.com/players/k/kornelu01.html,25,BOS,C,18,2,254,0.6,0.113,0.9,0.2
2020-21,okafoja01,Jahlil Okafor,https://www.basketball-reference.com/players/o/okafoja01.html,25,DET,C,27,2,347,0.6,0.082,-3.2,-0.1
2020-21,hutchch01,Chandler Hutchison,https://www.basketball-reference.com/players/h/hutchch01.html,24,2TM,SF,25,1,346,-0.1,-0.007,-5.6,-0.3
2020-21,hutchch01,Chandler Hutchison,https://www.basketball-reference.com/players/h/hutchch01.html,24,CHI,SF,7,0,64,-0.1,-0.103,-10.0,-0.1
2020-21,hutchch01,Chandler Hutchison,https://www.basketball-reference.com/players/h/hutchch01.html,24,WAS,SF,18,1,282,0.1,0.014,-4.5,-0.2
2020-21,halljo01,Josh Hall,https://www.basketball-reference.com/players/h/halljo01.html,20,OKC,SF,21,1,336,-0.9,-0.126,-11.9,-0.8
2020-21,jonesma05,Mason Jones,https://www.basketball-reference.com/players/j/jonesma05.html,22,2TM,SG,32,1,334,0.2,0.028,-2.7,-0.1
2020-21,jonesma05,Mason Jones,https://www.basketball-reference.com/players/j/jonesma05.html,22,HOU,SG,26,1,307,0.0,0.007,-3.3,-0.1
2020-21,jonesma05,Mason Jones,https://www.basketball-reference.com/players/j/jonesma05.html,22,PHI,SG,6,0,27,0.2,0.27,4.8,0.0
2020-21,harrish01,Shaquille Harrison,https://www.basketball-reference.com/players/h/harrish01.html,27,2TM,SG,34,0,333,0.2,0.03,-4.1,-0.2
2020-21,harrish01,Shaquille Harrison,https://www.basketball-reference.com/players/h/harrish01.html,27,UTA,SG,17,0,56,0.0,-0.033,-6.7,-0.1
2020-21,harrish01,Shaquille Harrison,https://www.basketball-reference.com/players/h/harrish01.html,27,DEN,SG,17,0,277,0.2,0.042,-3.6,-0.1
2020-21,thomama02,Matt Thomas,https://www.basketball-reference.com/players/t/thomama02.html,26,2TM,SG,45,0,326,0.2,0.031,-4.6,-0.2
2020-21,thomama02,Matt Thomas,https://www.basketball-reference.com/players/t/thomama02.html,26,TOR,SG,26,0,192,0.1,0.028,-3.9,-0.1
2020-21,thomama02,Matt Thomas,https://www.basketball-reference.com/players/t/thomama02.html,26,UTA,SG,19,0,134,0.1,0.034,-5.5,-0.1
2020-21,martike03,Kelan Martin,https://www.basketball-reference.com/players/m/martike03.html,25,IND,SF,35,0,322,0.4,0.066,-2.4,0.0
2020-21,ntilila01,Frank Ntilikina,https://www.basketball-reference.com/players/n/ntilila01.html,22,NYK,PG,33,4,322,0.5,0.07,-1.7,0.0
2020-21,hoardja01,Jaylen Hoard,https://www.basketball-reference.com/players/h/hoardja01.html,21,OKC,SF,19,0,320,0.5,0.07,-2.5,0.0
2020-21,sampsja02,JaKarr Sampson,https://www.basketball-reference.com/players/s/sampsja02.html,27,IND,PF,29,4,316,0.3,0.044,-7.5,-0.4
2020-21,jamesju01,Justin James,https://www.basketball-reference.com/players/j/jamesju01.html,24,SAC,SF,36,0,310,0.1,0.02,-4.3,-0.2
2020-21,samanlu01,Luka Šamanić,https://www.basketball-reference.com/players/s/samanlu01.html,21,SAS,PF,33,4,308,0.1,0.015,-4.9,-0.2
2020-21,robinje01,Jerome Robinson,https://www.basketball-reference.com/players/r/robinje01.html,23,WAS,SG,17,6,305,-0.4,-0.057,-7.0,-0.4
2020-21,forretr01,Trent Forrest,https://www.basketball-reference.com/players/f/forretr01.html,22,UTA,PG,30,0,302,0.7,0.106,-1.3,0.1
2020-21,davised01,Ed Davis,https://www.basketball-reference.com/players/d/davised01.html,31,MIN,C,23,7,299,0.8,0.135,-2.2,0.0
2020-21,watsopa01,Paul Watson,https://www.basketball-reference.com/players/w/watsopa01.html,26,TOR,SF,27,2,297,0.6,0.096,-1.3,0.1
2020-21,langfro01,Romeo Langford,https://www.basketball-reference.com/players/l/langfro01.html,21,BOS,SG,18,4,283,0.0,0.003,-4.6,-0.2
2020-21,cancavl01,Vlatko Čančar,https://www.basketball-reference.com/players/c/cancavl01.html,23,DEN,PF,41,1,281,0.3,0.053,-2.6,0.0
2020-21,kabenmf01,Mfiondu Kabengele,https://www.basketball-reference.com/players/k/kabenmf01.html,23,2TM,PF,39,0,280,0.2,0.026,-4.3,-0.2
2020-21,kabenmf01,Mfiondu Kabengele,https://www.basketball-reference.com/players/k/kabenmf01.html,23,LAC,PF,23,0,94,-0.1,-0.075,-10.1,-0.2
2020-21,kabenmf01,Mfiondu Kabengele,https://www.basketball-reference.com/players/k/kabenmf01.html,23,CLE,PF,16,0,186,0.3,0.078,-1.3,0.0
2020-21,knighna01,Nathan Knight,https://www.basketball-reference.com/players/k/knighna01.html,23,ATL,PF,33,0,279,0.4,0.07,-3.7,-0.1
2020-21,edwarca01,Carsen Edwards,https://www.basketball-reference.com/players/e/edwarca01.html,22,BOS,SG,31,1,276,0.3,0.051,-4.5,-0.2
2020-21,nworajo01,Jordan Nwora,https://www.basketball-reference.com/players/n/nworajo01.html,22,MIL,SF,30,2,274,0.4,0.068,-1.1,0.1
2020-21,marjabo01,Boban Marjanović,https://www.basketball-reference.com/players/m/marjabo01.html,32,DAL,C,33,3,271,1.0,0.183,-0.8,0.1
2020-21,bryanth01,Thomas Bryant,https://www.basketball-reference.com/players/b/bryanth01.html,23,WAS,C,10,10,271,1.0,0.171,0.9,0.2
2020-21,jonestr01,Tre Jones,https://www.basketball-reference.com/players/j/jonestr01.html,21,SAS,PG,37,1,269,0.4,0.066,-3.5,-0.1
2020-21,mayssk01,Skylar Mays,https://www.basketball-reference.com/players/m/mayssk01.html,23,ATL,SG,33,0,269,0.8,0.14,1.9,0.3
2020-21,mckinal01,Alfonzo McKinnie,https://www.basketball-reference.com/players/m/mckinal01.html,28,LAL,SF,39,0,258,0.8,0.156,-0.4,0.1
2020-21,jacksja02,Jaren Jackson Jr.,https://www.basketball-reference.com/players/j/jacksja02.html,21,MEM,C,11,4,258,0.7,0.123,0.1,0.1
2020-21,brazdig01,Ignas Brazdeikis,https://www.basketball-reference.com/players/b/brazdig01.html,22,3TM,SF,13,0,249,0.1,0.016,-5.3,-0.2
2020-21,brazdig01,Ignas Brazdeikis,https://www.basketball-reference.com/players/b/brazdig01.html,22,NYK,SF,4,0,7,0.0,0.039,-4.1,0.0
2020-21,brazdig01,Ignas Brazdeikis,https://www.basketball-reference.com/players/b/brazdig01.html,22,PHI,SF,1,0,8,-0.1,-0.33,-21.4,0.0
2020-21,brazdig01,Ignas Brazdeikis,https://www.basketball-reference.com/players/b/brazdig01.html,22,ORL,SF,8,0,234,0.1,0.027,-4.8,-0.2
2020-21,pattoju01,Justin Patton,https://www.basketball-reference.com/players/p/pattoju01.html,23,HOU,C,13,6,247,0.4,0.076,-2.2,0.0
2020-21,bateske01,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html,25,SAS,SF,30,0,245,0.3,0.068,-1.9,0.0
2020-21,gabriwe01,Wenyen Gabriel,https://www.basketball-reference.com/players/g/gabriwe01.html,23,NOP,PF,21,0,241,0.3,0.052,-3.3,-0.1
2020-21,watertr01,Tremont Waters,https://www.basketball-reference.com/players/w/watertr01.html,23,BOS,PG,26,3,238,0.4,0.08,0.3,0.1
2020-21,jamesmi02,Mike James,https://www.basketball-reference.com/players/j/jamesmi02.html,30,BRK,PG,13,1,236,0.1,0.028,-4.4,-0.1
2020-21,guyky01,Kyle Guy,https://www.basketball-reference.com/players/g/guyky01.html,23,SAC,PG,31,0,235,-0.1,-0.015,-5.8,-0.2
2020-21,merrisa01,Sam Merrill,https://www.basketball-reference.com/players/m/merrisa01.html,24,MIL,SG,30,2,233,0.5,0.102,-1.0,0.1
2020-21,chiozch01,Chris Chiozza,https://www.basketball-reference.com/players/c/chiozch01.html,25,BRK,PG,22,1,232,0.3,0.063,-0.7,0.1
2020-21,fernabr01,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html,22,ATL,C,33,0,226,-0.1,-0.019,-6.5,-0.3
2020-21,dellama01,Matthew Dellavedova,https://www.basketball-reference.com/players/d/dellama01.html,30,CLE,PG,13,1,224,0.0,0.005,-6.4,-0.3
2020-21,gillan01,Anthony Gill,https://www.basketball-reference.com/players/g/gillan01.html,28,WAS,PF,26,4,218,0.6,0.123,-1.3,0.0
2020-21,thornsi01,Sindarius Thornwell,https://www.basketball-reference.com/players/t/thornsi01.html,26,2TM,SG,21,1,217,0.0,0.009,-4.7,-0.2
2020-21,thornsi01,Sindarius Thornwell,https://www.basketball-reference.com/players/t/thornsi01.html,26,NOP,SG,14,1,73,-0.1,-0.057,-5.3,-0.1
2020-21,thornsi01,Sindarius Thornwell,https://www.basketball-reference.com/players/t/thornsi01.html,26,ORL,SG,7,0,144,0.1,0.042,-4.4,-0.1
2020-21,fultzma01,Markelle Fultz,https://www.basketball-reference.com/players/f/fultzma01.html,22,ORL,PG,8,8,215,-0.1,-0.024,-4.4,-0.1
2020-21,deckga01,Gabriel Deck,https://www.basketball-reference.com/players/d/deckga01.html,25,OKC,PF,10,0,212,0.5,0.12,-0.4,0.1
2020-21,perryre01,Reggie Perry,https://www.basketball-reference.com/players/p/perryre01.html,20,BRK,PF,26,0,211,0.2,0.04,-6.7,-0.2
2020-21,dedmode01,Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html,31,MIA,C,16,0,210,1.1,0.256,1.7,0.2
2020-21,howarma02,Markus Howard,https://www.basketball-reference.com/players/h/howarma02.html,21,DEN,SG,37,1,205,-0.3,-0.068,-8.7,-0.3
2020-21,milleda01,Darius Miller,https://www.basketball-reference.com/players/m/milleda01.html,30,OKC,SF,18,0,197,0.6,0.156,3.6,0.3
2020-21,bonejo01,Jordan Bone,https://www.basketball-reference.com/players/b/bonejo01.html,23,ORL,PG,14,0,196,0.2,0.045,-4.2,-0.1
2020-21,mcgruro01,Rodney McGruder,https://www.basketball-reference.com/players/m/mcgruro01.html,29,DET,SG,16,2,194,0.5,0.121,0.7,0.1
2020-21,ellebcj01,CJ Elleby,https://www.basketball-reference.com/players/e/ellebcj01.html,20,POR,SF,30,0,192,0.1,0.032,-4.9,-0.1
2020-21,johnsal02,Alize Johnson,https://www.basketball-reference.com/players/j/johnsal02.html,24,BRK,PF,18,0,189,0.9,0.227,2.7,0.2
2020-21,tilliki02,Killian Tillie,https://www.basketball-reference.com/players/t/tilliki02.html,22,MEM,C,18,1,182,0.2,0.055,-3.7,-0.1
2020-21,halldo01,Donta Hall,https://www.basketball-reference.com/players/h/halldo01.html,23,ORL,PF,13,0,179,0.8,0.223,1.6,0.2
2020-21,reedpa01,Paul Reed,https://www.basketball-reference.com/players/r/reedpa01.html,21,PHI,PF,26,0,177,0.6,0.162,-1.0,0.0
2020-21,harrija01,Jalen Harris,https://www.basketball-reference.com/players/h/harrija01.html,22,TOR,SG,13,2,172,0.3,0.079,0.3,0.1
2020-21,parkeja01,Jabari Parker,https://www.basketball-reference.com/players/p/parkeja01.html,25,2TM,PF,13,0,165,0.3,0.089,-0.9,0.0
2020-21,parkeja01,Jabari Parker,https://www.basketball-reference.com/players/p/parkeja01.html,25,SAC,PF,3,0,27,0.0,-0.073,-9.1,0.0
2020-21,parkeja01,Jabari Parker,https://www.basketball-reference.com/players/p/parkeja01.html,25,BOS,PF,10,0,138,0.3,0.121,0.7,0.1
2020-21,oturuda01,Daniel Oturu,https://www.basketball-reference.com/players/o/oturuda01.html,21,LAC,C,30,0,161,0.3,0.081,-5.2,-0.1
2020-21,bolbo01,Bol Bol,https://www.basketball-reference.com/players/b/bolbo01.html,21,DEN,PF,32,2,160,0.0,-0.004,-4.1,-0.1
2020-21,mcderse01,Sean McDermott,https://www.basketball-reference.com/players/m/mcderse01.html,24,MEM,SF,18,0,158,0.2,0.05,-4.3,-0.1
2020-21,cookqu01,Quinn Cook,https://www.basketball-reference.com/players/c/cookqu01.html,27,2TM,PG,23,0,157,0.2,0.061,-1.2,0.0
2020-21,cookqu01,Quinn Cook,https://www.basketball-reference.com/players/c/cookqu01.html,27,LAL,PG,16,0,62,0.1,0.098,-0.4,0.0
2020-21,cookqu01,Quinn Cook,https://www.basketball-reference.com/players/c/cookqu01.html,27,CLE,PG,7,0,95,0.1,0.037,-1.7,0.0
2020-21,smithja04,Jalen Smith,https://www.basketball-reference.com/players/s/smithja04.html,20,PHO,PF,27,1,156,0.1,0.022,-6.1,-0.2
2020-21,thomakh01,Khyri Thomas,https://www.basketball-reference.com/players/t/thomakh01.html,24,HOU,SG,5,2,153,0.5,0.164,2.4,0.2
2020-21,brownch02,Charlie Brown Jr.,https://www.basketball-reference.com/players/b/brownch02.html,23,OKC,SG,9,1,152,-0.1,-0.032,-8.7,-0.3
2020-21,ilyaser01,Ersan İlyasova,https://www.basketball-reference.com/players/i/ilyaser01.html,33,UTA,PF,17,1,148,0.4,0.122,-0.9,0.0
2020-21,morgaju01,Juwan Morgan,https://www.basketball-reference.com/players/m/morgaju01.html,23,UTA,PF,29,0,147,0.3,0.105,-2.3,0.0
2020-21,diakima01,Mamadi Diakite,https://www.basketball-reference.com/players/d/diakima01.html,24,MIL,PF,14,1,141,0.3,0.102,-2.4,0.0
2020-21,brantja01,Jarrell Brantley,https://www.basketball-reference.com/players/b/brantja01.html,24,UTA,PF,28,0,138,0.5,0.172,2.2,0.1
2020-21,fallta01,Tacko Fall,https://www.basketball-reference.com/players/f/fallta01.html,25,BOS,C,19,0,136,0.5,0.177,1.2,0.1
2020-21,ferreyo01,Yogi Ferrell,https://www.basketball-reference.com/players/f/ferreyo01.html,27,2TM,PG,10,0,136,0.3,0.099,0.2,0.1
2020-21,ferreyo01,Yogi Ferrell,https://www.basketball-reference.com/players/f/ferreyo01.html,27,CLE,PG,2,0,40,0.0,-0.036,-1.0,0.0
2020-21,ferreyo01,Yogi Ferrell,https://www.basketball-reference.com/players/f/ferreyo01.html,27,LAC,PG,8,0,96,0.3,0.154,0.7,0.1
2020-21,sirvyde01,Deividas Sirvydis,https://www.basketball-reference.com/players/s/sirvyde01.html,20,DET,SG,20,0,133,0.0,-0.01,-5.4,-0.1
2020-21,kurucro01,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html,22,3TM,PF,21,0,125,-0.1,-0.041,-4.6,-0.1
2020-21,kurucro01,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html,22,BRK,PF,5,0,16,0.0,0.082,0.0,0.0
2020-21,kurucro01,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html,22,HOU,SF,11,0,75,-0.3,-0.176,-8.6,-0.1
2020-21,kurucro01,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html,22,MIL,SF,5,0,34,0.1,0.199,2.2,0.0
2020-21,mathida01,Dakota Mathias,https://www.basketball-reference.com/players/m/mathida01.html,25,PHI,SG,8,2,123,0.2,0.061,-2.6,0.0
2020-21,weathqu01,Quinndary Weatherspoon,https://www.basketball-reference.com/players/w/weathqu01.html,24,SAS,SG,20,0,121,0.1,0.023,-5.0,-0.1
2020-21,warretj01,T.J. Warren,https://www.basketball-reference.com/players/w/warretj01.html,27,IND,SF,4,4,117,0.1,0.045,-5.5,-0.1
2020-21,exumda01,Danté Exum,https://www.basketball-reference.com/players/e/exumda01.html,25,CLE,SG,6,3,116,-0.1,-0.025,-3.8,-0.1
2020-21,careyve01,Vernon Carey Jr.,https://www.basketball-reference.com/players/c/careyve01.html,19,CHO,C,19,4,115,0.2,0.066,-6.1,-0.1
2020-21,holliro01,Rondae Hollis-Jefferson,https://www.basketball-reference.com/players/h/holliro01.html,26,POR,PF,11,1,107,0.3,0.147,0.1,0.1
2020-21,frankro01,Robert Franks,https://www.basketball-reference.com/players/f/frankro01.html,24,ORL,PF,7,0,101,0.3,0.158,-0.2,0.0
2020-21,tollian01,Anthony Tolliver,https://www.basketball-reference.com/players/t/tollian01.html,35,PHI,PF,11,0,99,0.1,0.025,-7.0,-0.1
2020-21,winstca01,Cassius Winston,https://www.basketball-reference.com/players/w/winstca01.html,22,WAS,PG,22,0,98,0.1,0.066,-3.2,0.0
2020-21,cacokde01,Devontae Cacok,https://www.basketball-reference.com/players/c/cacokde01.html,24,LAL,PF,20,1,98,0.3,0.142,-1.0,0.0
2020-21,ramseja01,Jahmi'us Ramsey,https://www.basketball-reference.com/players/r/ramseja01.html,19,SAC,SG,13,0,94,0.0,0.012,-4.5,-0.1
